library_plate_id,well_id,concentration,20220519,20220520,catalog_number.reporter,product_name.reporter,target_selleck,target_cc,pval.reporter,pval.image,FDR.reporter,FDR.image,zscore.reporter,zscore.image
1,L21,high,0.35090284557207096,0.6017441640210272,S7209,GSK650394,SGK,CAMKK2;SGK1;AURKA,0.012743911385338199,0.04862166149439728,0.2377520052598349,0.17917939407785508,0.47632350479654906,-1.8797386858962757
1,L21,low,0.1874935749628211,0.45925629785004946,S7209,GSK650394,SGK,CAMKK2;SGK1;AURKA,0.04375177153032973,0.2961998085766953,0.6422364103424854,0.3093875255771152,0.3233749364064353,-0.7892057622671809
1,L22,low,0.5273620224292813,0.5657430291481773,S7669,NPS-1034,"c-Met,TAM Receptor",AXL;MET,0.0031970111133415476,0.03785986606598626,0.21370486382701337,0.09289735273432669,0.5465525257887294,-1.8300160656671087
1,M02,high,0.02429479120204897,0.758426832543995,S7338,AZ191,DYRK,DYRK1B,0.1489620898764995,0.00977079844459731,0.1050183109724911,0.4752814637663199,0.39136081187302196,2.1924589139999333
1,M02,low,0.07470631899967302,0.4784439161650983,S7338,AZ191,DYRK,DYRK1B,0.11419528616425258,0.10467331641146992,0.39173630196730935,0.44249185137652386,0.2765751175823857,1.1701643442231402
1,M03,high,0.11837010232527034,0.4761670999470502,S8275,eFT-508 (eFT508),MNK,MKNK1;MKNK2;STK17A,0.08067149615448446,0.0151974664499702,0.1330752510939699,0.39201886034517913,0.29726860113616027,1.9072477547274849
1,M03,low,0.27701693699155183,0.6040361588051122,S8275,eFT-508 (eFT508),MNK,MKNK1;MKNK2;STK17A,0.02440132966884732,0.9708340021404892,0.9911310985798168,0.2360660746403624,0.440526547898332,-0.02673016848926172
1,M04,high,2.410690157150106,2.19629889873944,S2692,TG101209,"Flt, JAK, c-RET",BRD4;BRDT;FLT3,5.4353551714976594e-5,3.9693282010309935e-5,0.00869001446460611,0.047261405130715126,2.303494527944773,7.014363476684198
1,M04,low,1.2335095683828392,0.47251999782819687,S2692,TG101209,"Flt, JAK, c-RET",BRD4;BRDT;FLT3,0.023052528742570147,0.03283342357969074,0.19638618426799864,0.23411269658642775,0.853014783105518,1.6668383743845645
1,M07,low,0.028438881460330794,0.1748541066772841,S2672,PF-00562271,FAK,PTK2;PTK2B;ALK,0.29987253722176505,0.01051250639633483,0.1096189598274304,0.619423291871403,0.10164649406880745,2.4251261967839355
1,M08,high,-0.6692552082209474,-0.9219051322975305,S1119,"Cabozantinib (XL184, BMS-907351)","VEGFR, c-Met, Flt, Tie-2, c-Kit",KDR;MET;RET,0.0024986643354351283,0.8607643284660308,0.959717094488568,0.08233879817863571,-0.7955801702592389,-0.10527635341996087
1,M08,low,-0.11180780300612504,-0.05964478150729079,S1119,"Cabozantinib (XL184, BMS-907351)","VEGFR, c-Met, Flt, Tie-2, c-Kit",KDR;MET;RET,0.32520460834268156,0.36067392169464585,0.7096402970848491,0.6401976132208131,-0.08572629225670791,-0.8425080837225819
1,M10,low,11.926745011774688,4.820914450595023,S1134,AT9283,"Bcr-Abl, JAK, Aurora Kinase",ABL1;AURKA;AURKB,0.016656530771790343,0.00375164777163977,0.05780247239724283,0.20423618254480133,8.373829731184856,2.899688131186915
1,M11,high,1.7396153777364867,2.333264089749428,S7576,UNC2025,"TAM Receptor,FLT3",FLT3;MERTK;AXL,7.133043789222975e-4,0.00250489755184484,0.0503189714091186,0.07521794675735627,2.0364397337429576,2.8396435563082836
1,M11,low,1.0177917989438818,2.2152300866325234,S7576,UNC2025,"TAM Receptor,FLT3",FLT3;MERTK;AXL,0.011864278333200253,0.38125649650613574,0.7206402316655953,0.17138193838848859,1.6165109427882025,0.7122019261988074
1,M12,high,-0.313076638529789,-0.15237351568038343,S1084,Brivanib (BMS-540215),"VEGFR, FGFR",FGFR1;FGFR2;FGFR3,0.061956024247872596,0.23138003160947815,0.5802078699943269,0.3511114287020436,-0.23272507710508622,-0.9286611602844338
1,M12,low,-0.07051632917530205,0.04790587871583406,S1084,Brivanib (BMS-540215),"VEGFR, FGFR",FGFR1;FGFR2;FGFR3,0.8956374744173727,0.4356532044050904,0.7604661478610425,0.9638734813571745,-0.011305225229733998,-0.6367235470327203
1,M14,high,-0.3992857401409595,-0.4411316562601042,S8019,AZD5363,Akt,AKT1;AKT2;AKT3,0.00750234225783892,0.7186678449695113,0.9093543194639078,0.13296167917464102,-0.42020869820053186,0.40792989053083945
1,M14,low,-0.4088188384315818,-0.15933224747172392,S8019,AZD5363,Akt,AKT1;AKT2;AKT3,0.0553182985737625,0.7307950210384432,0.917523895899369,0.3381631643248264,-0.2840755429516528,0.4430866040868673
1,M15,high,-0.15687087416779974,0.04446341798170662,S7667,SU5402,"FGFR,VEGFR",KDR;FGFR1;PDGFRB,0.5767104175697302,0.5345673979641257,0.8082268925231298,0.8324998430216023,-0.056203728093046565,0.44846251144369137
1,M15,low,-0.21687366273827882,-0.08220130615464837,S7667,SU5402,"FGFR,VEGFR",KDR;FGFR1;PDGFRB,0.15366658645545656,0.10721198403984485,0.39340501769337394,0.48083506058539743,-0.1495374844464636,1.140202225331589
1,M16,high,-1.3291000042511394,0.4437605070968924,additional,Vorinostat,HDAC,HDAC,0.41956158516791026,0.00269525305213297,0.05113493985018957,0.7340777628955095,-0.4426697485771235,4.190700902344344
1,M16,low,1.2132504495875296,2.301509083293466,additional,Vorinostat,HDAC,HDAC,0.006878461257873954,0.04990675395611756,0.24174690036899504,0.12889852258013487,1.757379766440498,1.4638474017066945
1,M18,low,-0.07588382066472316,0.08774570912130589,S8057,Pacritinib (SB1518),JAK,FLT3;JAK2;Q6ZSR9,0.9486547371678725,0.5881075824209802,0.834221139758109,0.983151273064886,0.0059309442282913655,0.40015983811806977
1,M20,high,-0.427406177415875,-1.0332973311322504,S1181,ENMD-2076,"Flt, Aurora Kinase, VEGFR",AURKA;AURKB;CSF1R,0.020444364604766632,5.327844057275602e-5,0.00869001446460611,0.2215381613618405,-0.7303517542740627,5.398949832039212
1,M20,low,-0.45435530263591845,-0.3476413512339957,S1181,ENMD-2076,"Flt, Aurora Kinase, VEGFR",AURKA;AURKB;CSF1R,0.010477840377151265,0.44063495411064735,0.760944813293482,0.16129755733877385,-0.40099832693495707,0.4973840137857579
1,M21,high,-0.10371898493921754,-0.2958737832189595,S6734,PF-670462,DMSO_ctrl,CK1,0.10134821852281942,0.02739665008428218,0.1790613589240644,0.4250230315226324,-0.19979638407908853,-1.757637247295125
1,M21,low,-0.10791100483729901,-0.13864157757489634,S6734,PF-670462,DMSO_ctrl,CK1,0.18226902717761997,0.00312818005678329,0.05461795246678386,0.50646294903504685,-0.12327629120609768,-7.544028826571938
1,M22,high,0.10783908941281546,-0.18119030658650268,S8194,umbralisib (TGR-1202),PI3K,PIK3CD,0.7518913122137704,0.2215275903330863,0.5688670719685451,0.9232417431583917,-0.03667560858684361,0.7828893320508117
1,M22,low,-0.14335641363626503,-0.03895352717606916,S8194,umbralisib (TGR-1202),PI3K,PIK3CD,0.3206805869765752,0.4456043427101314,0.7627763560677187,0.6374320055924573,-0.0911549704061671,-0.6030873043461887
1,M23,high,-0.7751506080085838,-0.13329294690272772,S7926,Lifirafenib (BGB-283),"Raf,EGFR",BRAF,0.08352681361928209,0.2541473600362375,0.6031690301479503,0.3959632221992537,-0.4542217774556558,-0.7256389140705425
1,M23,low,-0.5079557760370627,-0.032582365286198844,S7926,Lifirafenib (BGB-283),"Raf,EGFR",BRAF,0.15288201948226188,0.6583754443697656,0.8756970370098343,0.4798038379287058,-0.27026907066163075,-0.32968080106474423
1,N03,high,-0.1193931350011685,-0.07153589784391652,S8294,"Olmutinib (HM61713, BI 1482694)",EGFR,EGFR;BTK,0.2801089642889563,0.8782925619496297,0.9620346591822287,0.6037045437090877,-0.0954645164225425,0.10618892266588704
1,N03,low,0.11448478281784012,-0.25741198567044227,S8294,"Olmutinib (HM61713, BI 1482694)",EGFR,EGFR;BTK,0.6008271046281659,0.7852022314375757,0.9483521203746494,0.8481555312321298,-0.07146360142630107,0.17358158357603803
1,N05,high,0.8899376290332877,0.6092573905268971,S2729,SB415286,GSK-3,GSK3B;GSK3A;MAPT,0.003594187310537611,0.03378847140086296,0.19809035164626096,0.09581528950169071,0.7495975097800924,1.8099000469809137
1,N05,low,0.2693869006131598,-0.020189506832967444,S2729,SB415286,GSK-3,GSK3B;GSK3A;MAPT,0.31938538847893644,0.5464726810205005,0.8157570668190443,0.636657641117275,0.12459869689009617,-0.3937972188625168
1,N07,high,-0.3034722818360043,-0.3360095092173457,S7526,GNF-5,Bcr-Abl,ABL1,0.017198263664724423,0.09636797885093108,0.3763218689667056,0.20726364610802175,-0.31974089552667495,-1.234701278929393
1,N07,low,-0.13234676575547327,-0.20203814118253732,S7526,GNF-5,Bcr-Abl,ABL1,0.10319334791666238,0.22173736513261055,0.5688670719685451,0.4292599028722701,-0.1671924534690053,-1.288581957835894
1,N08,low,0.3812060374827922,0.03865954736766731,S7103,Taselisib (GDC 0032),PI3K,PIK3CA;PIK3CB;PIK3CD,0.16144793894148474,0.17518053610971954,0.4954381207575091,0.4850337652814691,0.20993279242522975,0.9399191360010628
1,N09,high,0.6400908970920072,0.05173033268226173,S2220,SB590885,Raf,BRAF;RAF1,0.1304289911065471,0.6175503101910567,0.8538195584220479,0.45820332828076843,0.3459106148871344,0.30484826733996045
1,N09,low,0.3029420025964186,0.17203010464584576,S2220,SB590885,Raf,BRAF;RAF1,0.05231498622295669,0.46101543118577615,0.7712701771652134,0.3323262227235412,0.23748605362113218,0.512578417229136
1,N11,high,0.5738895804730453,1.5176830878483587,S7807,FRAX486,PAK,PAK1;PAK2;PAK3,0.022470547173999465,0.24272679231343364,0.59384979752029865,0.23230580387237681,1.0457863341607019,0.7335739969137339
1,N11,low,0.7052020135050998,1.3464310965993282,S7807,FRAX486,PAK,PAK1;PAK2;PAK3,0.008368605320593563,0.8919235148233302,0.9638873451921492,0.1423198602367101,1.025816555052214,-0.08475447658811175
1,N12,high,0.253010678697119,0.22683593785923178,S1116,Palbociclib (PD-0332991) HCl,CDK,CDK4;CDK6;CDK2,0.039017825245226054,0.08539996794406099,0.3492705275796027,0.29180352284461614,0.2399233082781754,-1.296931110148825
1,N12,low,0.0692279366309948,0.21370046456431752,S1116,Palbociclib (PD-0332991) HCl,CDK,CDK4;CDK6;CDK2,0.1756592891506151,0.1415176692475223,0.4457932230441146,0.5001201377324339,0.14146420059765616,-1.0132703972434676
1,N13,high,-0.027283594243266835,0.04634401013639398,S7960,Larotrectinib (LOXO-101) sulfate,Trk receptor,NTRK1;NTRK2;NTRK3,0.907311584495089,0.43101153934598824,0.7597680743039603,0.967458487829523,0.009530207946563571,0.4789443024974145
1,N13,low,-0.0048956109368320936,-0.04921350123426404,S7960,Larotrectinib (LOXO-101) sulfate,Trk receptor,NTRK1;NTRK2;NTRK3,0.73746436157633255,0.37404024360200594,0.7196095129418344,0.9151521157466862,-0.027054556085548066,0.586664034536246
1,N15,high,0.2111628591957239,-0.12828255634405258,S2767,3-Methyladenine,PI3K,PIK3C3;PIK3CG,0.7445619214457954,0.5742765846440914,0.824409951329593,0.9161499955246104,0.04144015142583565,0.34319837698648076
1,N15,low,0.10958698158904026,-0.047131589336068744,S2767,3-Methyladenine,PI3K,PIK3C3;PIK3CG,0.734061811253356,0.80416243715956,0.9520389282418582,0.9151521157466862,0.03122769612648576,-0.15219838129448213
1,N16,high,0.627131237798959,0.1587302910508053,S7545,G-749,FLT3,FLT3;MERTK,0.0642577722063789,0.20031469074885547,0.5313201311901681,0.35663063574540294,0.3929307644248821,-1.1811567532334564
1,N16,low,0.3680209117408387,0.20705086201540202,S7545,G-749,FLT3,FLT3;MERTK,0.03533239102148177,0.37560877212849775,0.7196095129418344,0.2776246507091896,0.2875358868781204,-0.6526829846620458
1,N17,high,0.2544336592444778,3.125343345195253e-4,S2636,A66,PI3K,PIK3C2B;PIK3CA;PIK3CB,0.28385068122184404,0.3528832092878512,0.7044387581343161,0.6070353697992675,0.12737309678949865,-0.6086447520775691
1,N17,low,-0.06733164783644555,0.10478440879307115,S2636,A66,PI3K,PIK3C2B;PIK3CA;PIK3CB,0.8415348786079815,0.8627242189691031,0.959717094488568,0.9470889692225564,0.0187263804783128,-0.13337588880150497
1,N19,high,-0.047404709197487724,0.021671783353495226,S7557,CL-387785 (EKI-785),EGFR,ABCG2;EGFR;ERBB2,0.8747027334124415,0.772413840096566,0.9387164640319476,0.9589541397334828,-0.012866462921996249,-0.2039141181050552
1,N19,low,-0.027172848705481464,0.20822622911098765,S7557,CL-387785 (EKI-785),EGFR,ABCG2;EGFR;ERBB2,0.4118096998387314,0.09693155916407142,0.3763218689667056,0.7267838133555519,0.09052669020275309,-1.2138406167322722
1,N20,high,0.20407378993771313,0.16573335904046818,S1561,BMS-777607,c-Met,MET;AXL;FLT3,0.07754038255854812,0.5567000770884274,0.817690650863217,0.3847827454493599,0.18490357448909067,-0.4010644232668547
1,N20,low,-0.013965070955824868,0.04993742516882082,S1561,BMS-777607,c-Met,MET;AXL;FLT3,0.8251188104098248,0.57813647057767,0.8260820280429888,0.9401272669661376,0.017986177106497976,-0.3558374650708205
1,N21,high,1.4140168735563785,-0.4907766872348433,S7106,AZD3463,ALK,ALK;IGF1R,0.4314012974861709,0.608043015580833,0.8478138414912957,0.7427145603251709,0.4616200931607676,0.6881208669667397
1,N21,low,-0.35928978556325125,-0.14434281441172442,S7106,AZD3463,ALK,ALK;IGF1R,0.06415734434247848,0.2828807917731286,0.6312180922518278,0.35663063574540294,-0.25181629998748783,0.7906459477797031
1,N23,high,-0.18918368666856436,-0.19602639341964262,S8489,GSK180736A (GSK180736),ROCK,ROCK1;YES1;GRK2,0.06854955647179656,0.6978180391988624,0.9051455625778398,0.3716478524396374,-0.1926050400441035,-0.23704482262240267
1,N23,low,-0.28591644276815625,-0.15866118119504055,S8489,GSK180736A (GSK180736),ROCK,ROCK1;YES1;GRK2,0.06121897066407879,0.5709602288956921,0.824409951329593,0.3498937916816861,-0.2222888119815984,-0.3820579715949035
1,O02,high,0.9294591642309977,0.07146177307739969,S7036,XL019,JAK,JAK2;Q6ZSR9;AAK1,0.11953910798001896,0.01927168412204979,0.15066905707660416,0.44463488312144617,0.5004604686541987,1.9176569329054216
1,O02,low,0.570507181800894,0.3032395527393985,S7036,XL019,JAK,JAK2;Q6ZSR9;AAK1,0.018137379074072164,0.3206103309495475,0.6696539940016543,0.21340938994708913,0.43687336727014625,0.7809536586424376
1,O03,high,-0.325431954726252,-0.1715288273667394,S7033,GSK2656157,PERK,EIF2AK3,0.050873273359885465,0.879200041956318,0.9620346591822287,0.32758049636449144,-0.24848039104649572,-0.10814299489652485
1,O03,low,0.020298685924404796,-0.15983259531816263,S7033,GSK2656157,PERK,EIF2AK3,0.47927686145373155,0.5444804166606301,0.8157570668190443,0.7805366029389342,-0.06976695469687892,0.3786274372704632
1,O05,high,0.31860953855018026,0.36199060738209954,S1458,VX-745,p38 MAPK,MAPK14;ABL1;ABL2,0.014483854497341875,0.02499466826178193,0.1707135842279706,0.1909153070930876,0.3403000729661399,1.7821942593393052
1,O05,low,-0.03349825751087862,0.039184700661506616,S1458,VX-745,p38 MAPK,MAPK14;ABL1;ABL2,0.9722385978030172,0.33968974630106785,0.6925614827571025,0.993252735996016,0.0028432215753139978,0.8154696421729565
1,O06,high,11.031620939724291,16.764684702425956,S7198,BIO,GSK-3,GSK3A;GSK3B;JAK1,0.0016623937082880713,0.19737946417736577,0.5259732091458457,0.08195834360595228,13.898152821075124,0.8772548214156148
1,O06,low,1.0781281631156656,1.6533294851726936,S7198,BIO,GSK-3,GSK3A;GSK3B;JAK1,0.0024803581453688266,0.18094215902805325,0.50545396571026735,0.08233879817863571,1.3657288241441796,0.9891535430704596
1,O07,high,0.7453609189656651,0.8187233055525387,S1032,Motesanib Diphosphate (AMG-706),"VEGFR, PDGFR, c-Kit",FLT1;FLT4;KDR,0.0010596144480726519,0.49265361951217423,0.7825172607600349,0.08195834360595228,0.7820421122591019,0.4819281094005513
1,O07,low,0.07136802516335074,0.304812670741208,S1032,Motesanib Diphosphate (AMG-706),"VEGFR, PDGFR, c-Kit",FLT1;FLT4;KDR,0.13526368724715968,0.6417720540440519,0.8686161927367352,0.46291564694541915,0.18809034795227936,0.2885063013893327
1,O10,high,0.629891991666672,0.11499692042934632,S7356,HS-173,PI3K,PIK3CA;PIK3CB;PIK3CG,0.087297696695103,0.3722043704737113,0.7184107251155359,0.4002409615868961,0.37244445604800913,0.7934741100777812
1,O10,low,0.0720077354768631,0.11427506035284705,S7356,HS-173,PI3K,PIK3CA;PIK3CB;PIK3CG,0.28868869782819273,0.13723900338080755,0.44318789271438086,0.6128867263715139,0.09314139791485507,-1.033231566724904
1,O11,high,0.7439327324454649,1.0480420976714007,S2625,Fostamatinib (R788),Syk,SYK;KDR;ADCK1,0.0023041048190515457,0.4534087663651287,0.7674800184073927,0.08195834360595228,0.8959874150584328,-0.7432562188127635
1,O11,low,0.13573840446192267,0.060161974564265946,S2625,Fostamatinib (R788),Syk,SYK;KDR;ADCK1,0.2785727866545013,0.9382631048726452,0.9815277323368776,0.6037045437090877,0.09795018951309431,-0.05132266662716186
1,O13,high,0.5278269021170106,0.9072628665130186,additional,Birinapant,XIAP,XIAP,0.00732105847404255,0.09735176419594097,0.3763218689667056,0.1316551311229529,0.7175448843150145,-1.1176723749238582
1,O13,low,0.5085803141249452,0.5271873999181392,additional,Birinapant,XIAP,XIAP,0.003719579681475016,0.05031935196310543,0.24261895124198837,0.09581528950169071,0.5178838570215423,-1.5981669341909577
1,O14,high,-0.3337524357129348,-0.0011367035449703123,S7289,PFK15,6-phosphofructo-2-kinase (PFKFB3),PFKFB3,0.23314733807469515,0.4875872433861135,0.7825172607600349,0.560031589976688,-0.16744456962895254,0.5165654067751969
1,O14,low,-0.13669815031060653,0.12063265406725883,S7289,PFK15,6-phosphofructo-2-kinase (PFKFB3),PFKFB3,0.9410445180764311,0.83266678351909,0.9560038539042198,0.9815264778751033,-0.00803274812167385,0.14097170487154287
1,O15,high,-0.3417375409575698,-0.10454003884834413,S3600,Schisandrin B (Sch B),ATM/ATR,KMT2A;MEN1,0.09458609207753696,0.5731557027601955,0.824409951329593,0.4079387897577208,-0.22313878990295696,0.34726087223675567
1,O15,low,-0.14409888178986852,-0.10811248014423432,S3600,Schisandrin B (Sch B),ATM/ATR,KMT2A;MEN1,0.175566669462899,0.9208613042173972,0.9720993366004363,0.5001201377324339,-0.1261056809670514,-0.06457726022321254
1,O17,high,-0.31230842915848556,-0.03306627088496783,S7637,DTP3,JNK,GADD45B;MAP2K7,0.1874862523095676,0.5057893422612811,0.7932356389539724,0.5115401283209513,-0.1726873500217267,-0.5353620913551301
1,O17,low,-0.01575857365150414,-0.009165950910941634,S7637,DTP3,JNK,GADD45B;MAP2K7,0.8748353555463351,0.31109458428978004,0.6555366458585108,0.9589541397334828,-0.012462262281222887,0.6869168531178304
1,O18,high,-0.9624898991646879,-0.5270901547332785,S2310,Honokiol,"Akt, MEK",CNR1;CNR2;ALOX5,0.008780187064252303,0.33320610035515924,0.6875521647811896,0.1458064135315599,-0.7447900269489831,-0.7422153850378187
1,O18,low,-0.14707896586910904,-0.11231703780885065,S2310,Honokiol,"Akt, MEK",CNR1;CNR2;ALOX5,0.1663703700061766,0.26938227404221304,0.6112561234911346,0.492970249236863,-0.12969800183897984,-1.001329742932269
1,O19,high,-0.5149527809775998,-0.4436531414871264,S7461,LDC000067,CDK,CDK9,0.00527932932843906,0.3953660308192386,0.7283781905491351,0.1147540803968047,-0.4793029612323631,-0.6540032937134524
1,O19,low,-0.1465826862882761,0.033393970775199296,S7461,LDC000067,CDK,CDK9,0.5606746358014724,0.9010329599455886,0.9638873451921492,0.8248525661916093,-0.0565943577565384,-0.07660822323642598
1,O21,low,-0.004831500561225884,-0.1870773814428958,S7050,AZ20,ATM/ATR,ATR;MTOR,0.34779825758673383,0.4075323462330218,0.7395183341705469,0.6626075205514197,-0.09595444100206084,0.5182224685550548
1,O22,high,-0.25882303599501943,-0.06747820777649285,S2231,Telatinib,"VEGFR, PDGFR, c-Kit",FLT4;KDR;KIT,0.15488286266341159,0.3434941584640351,0.6962778011336123,0.4817816480193732,-0.16315062188575613,-0.6216414006910094
1,O22,low,-0.012445886277707752,0.052387908852748674,S2231,Telatinib,"VEGFR, PDGFR, c-Kit",FLT4;KDR;KIT,0.8065037743815946,0.2734732127049435,0.61848412012409415,0.9366790768774176,0.019971011287520463,-0.7360062581367034
1,O23,high,-0.011697360197593298,-0.21899633310820316,S2111,Lapatinib,"EGFR, HER2",EGFR;ERBB2;KCNH2,0.2897374796572122,0.6854948571735555,0.8969214318956674,0.6128867263715139,-0.11534684665289822,0.2937018327820053
1,O23,low,-0.0723688895441849,-0.127051743289676,S2111,Lapatinib,"EGFR, HER2",EGFR;ERBB2;KCNH2,0.264647503801256,0.25598526553612166,0.6046556448795886,0.5921094646944493,-0.09971031641693046,0.7622703260119142
2,B02,high,0.23519995880486183,0.3034700669674923,S6734,PF-670462,DMSO_ctrl,CK1,0.030379807293211526,0.03289119929222726,0.19638618426799864,0.25835086121525447,0.26933501288617706,-2.3912621269480847
2,B02,low,0.20813971748897842,-0.07641891365188562,S6734,PF-670462,DMSO_ctrl,CK1,0.573928809212027,0.00249978260971091,0.0503189714091186,0.8312313339433309,0.06586040191854639,-6.224904560807727
2,B03,high,11.884012817232954,18.381888378712308,S7253,AZD2858,GSK-3,GSK3B,0.0018975728342596721,0.04910042112106218,0.2386874564105727,0.08195834360595228,15.13295059797263,2.286250520983261
2,B03,low,10.17973343784817,2.0179850501387233,S7253,AZD2858,GSK-3,GSK3B,0.05962133981953449,0.1855450224572602,0.5151514241394664,0.3477560324374665,6.098859243993447,1.0931402633363727
2,B04,high,0.4734692583931629,0.48337304667589615,S7898,GSK621,AMPK,PRKAA1,0.004783590196785164,0.2463856587543527,0.5978025041890689,0.10732544388319054,0.47842115253452955,-0.7491033425421119
2,B04,low,0.3976851198791235,-0.02261780534733926,S7898,GSK621,AMPK,PRKAA1,0.24807832109891445,0.26912244649766653,0.6112561234911346,0.5774803302401883,0.18753365726589213,0.7614001943169545
2,B05,high,-0.20273398934951184,-0.0012490437864748829,S2671,AS-252424,PI3K,PIK3CA;PIK3CG;CBX1,0.3361704327016995,0.7366735627833285,0.9209980093807292,0.6486582274180094,-0.10199151656799336,0.21874837432298644
2,B05,low,0.05978103966705665,0.2503724277785882,S2671,AS-252424,PI3K,PIK3CA;PIK3CG;CBX1,0.17029379242549794,0.546280789442176,0.8157570668190443,0.493181861156571,0.15507673372282244,-0.5078217984210873
2,B07,high,1.4344347940233926,2.3606508649186413,S2736,TG101348 (SAR302503),JAK,FLT3;JAK2;BRD4,0.003308445364996764,4.4070275080232054e-5,0.00869001446460611,0.09289735273432669,1.8975428294710168,7.290469561116293
2,B07,low,0.8676608123678989,0.6100290918934381,S2736,TG101348 (SAR302503),JAK,FLT3;JAK2;BRD4,0.0032820876377208596,0.24937047689149017,0.60084645944465,0.09289735273432669,0.7388449521306686,1.0135422810687111
2,B08,high,0.4391772609182789,0.3056188656307568,S1070,PHA-665752,c-Met,MET;AURKC;AXL,0.014705417144316398,0.03307772708415516,0.19638618426799864,0.1923381093011,0.37239806327451785,4.2858862286156345
2,B08,low,0.12721262136864073,0.13699534523330345,S1070,PHA-665752,c-Met,MET;AURKC;AXL,0.15833214105038387,0.9874126930433388,0.9954285894444286,0.4838699299200051,0.1321039833009721,-0.01312179958161952
2,B11,high,-0.5739538290978533,0.05925360194546019,S1582,H 89 2HCl,S6 Kinase,ROCK2;AKT2;AKT3,0.24917337492147457,0.585145362453618,0.8317466858601896,0.5776363907322687,-0.2573501135761966,0.3511500973370532
2,B11,low,-0.0012957146683329791,0.029353829212462077,S1582,H 89 2HCl,S6 Kinase,ROCK2;AKT2;AKT3,0.860157074807543,0.7156347187709391,0.9093543194639078,0.9547743530363728,0.014029057272064549,0.3145711993686107
2,B13,low,0.23645765348768646,-0.1350661807431942,S7798,GNE-317,PI3K,MTOR;PIK3CA,0.7072934064337316,0.31145189104112264,0.6555366458585108,0.9084541986411327,0.05069573637224613,0.6453033329541094
2,B15,high,-0.23579579338522738,-0.3613575256103652,S7521,Afuresertib (GSK2110183),Akt,AKT1;AKT2;AKT3,0.027320884245944792,4.548775332603014e-4,0.02583697940241282,0.24189386284859332,-0.2985766594977963,4.634056239400986
2,B15,low,-0.08003629576516894,0.1302814849456349,S7521,Afuresertib (GSK2110183),Akt,AKT1;AKT2;AKT3,0.8020691742575111,0.21195196180220752,0.554648237206543,0.9366790768774176,0.025122594590232986,1.2103984592482566
2,B16,high,0.27900077044917404,0.29169366131864427,S1462,AZD6482,PI3K,PIK3CA;PIK3CB;PIK3CD,0.02365453662502434,0.3375893517985428,0.6894678772938291,0.23411269658642775,0.28534721588390916,0.6973876890564533
2,B16,low,0.008628679975559064,0.15005323526136932,S1462,AZD6482,PI3K,PIK3CA;PIK3CB;PIK3CD,0.4002099128165675,0.2580631339420206,0.6046556448795886,0.7183342179830986,0.07934095761846419,0.7180897582245266
2,B17,high,-0.8922650980273374,-0.7675880126862621,S1451,Aurora A Inhibitor I,Aurora Kinase,AURKA;AURKB,0.0010618208809466637,0.6371391218884301,0.8660020303478562,0.08195834360595228,-0.8299265553567998,0.3603960910494677
2,B17,low,-0.3779636633238832,-0.33997114083983043,S1451,Aurora A Inhibitor I,Aurora Kinase,AURKA;AURKB,0.012192691548534902,0.13011791834371145,0.43137941127644264,0.17374585456662234,-0.35896740208185685,1.30347564113616
2,B19,high,-0.4151229967646816,-0.3172893644218134,S2703,GSK1838705A,"IGF-1, ALK",ALK;CLK1;CLK2,0.013410262653994748,0.04355835899410021,0.22986634210184975,0.1841587402630914,-0.3662061805932475,1.547354149483426
2,B19,low,-0.1966825529044564,-0.10123577470407606,S2703,GSK1838705A,"IGF-1, ALK",ALK;CLK1;CLK2,0.13974390639867695,0.11295171887283904,0.402690073104063,0.46846259209563657,-0.14895916380426624,1.2185498248328526
2,B20,high,-0.1611420584221598,-0.144685150387929,S2728,AG-1478 (Tyrphostin AG-1478),EGFR,EGFR;FBP1;ATAD5,0.1176136256873732,0.1630044786460901,0.4819569650012101,0.4439800458118123,-0.15291360440504442,1.3487776808601613
2,B20,low,-0.16897016888534203,0.14656602434746985,S2728,AG-1478 (Tyrphostin AG-1478),EGFR,EGFR;FBP1;ATAD5,0.9261462570305637,0.196459240786809,0.5259732091458457,0.9775988268655951,-0.011202072268936089,1.094512299836176
2,B21,high,0.6044999432706999,0.11417498315550535,S7774,SU6656,Src,AURKB;AURKC;YES1,0.08689768158044062,0.7082146351913071,0.9084670046302468,0.4001517512373928,0.3593374632131026,0.2320153765838218
2,B21,low,-0.010284730868553978,0.10114845932682921,S7774,SU6656,Src,AURKB;AURKC;YES1,0.6023659355311763,0.25177352591147084,0.602768281684815,0.8486237528625591,0.045431864229137614,0.8439982112483818
2,B23,high,0.05686186012224019,0.6935526142964176,S2807,Dabrafenib (GSK2118436),Raf,BRAF;RAF1;ARAF,0.12627946991301955,0.07504196155640169,0.32336693844178144,0.4544767953012939,0.37520723720932886,1.2599161862766792
2,B23,low,0.5281168603490772,0.6595442089348645,S2807,Dabrafenib (GSK2118436),Raf,BRAF;RAF1;ARAF,0.0033226074253478025,0.10576682843393598,0.39340501769337394,0.09289735273432669,0.5938305346419709,1.0850665383125129
2,C02,high,1.1830445629750073,1.7715771472044377,S8401,Erdafitinib (JNJ-42756493),FGFR,FGFR1;FGFR2;FGFR3,0.0020362391538922397,7.123764578196188e-5,0.00973106241381599,0.08195834360595228,1.4773108550897225,5.896303074552027
