plate_id,well_id,type,catalog_number,product_name,target_selleck,InChIKey,target_cc,cc_status
selleckFDA_2018_p3,C5,sample,S7977,Napabucasin,STAT,DPHUWDIXHNQOSY-UHFFFAOYSA-N,STAT3,ok
selleckFDA_2018_p3,D5,sample,S1692,Busulfan,DNA alkylator,COVZYZSDYWQREU-UHFFFAOYSA-N,MMP9;CYP3A4;GSTA1;GSTA2;GSTP1;LMNA,ok
selleckFDA_2018_p3,E5,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
selleckFDA_2018_p3,F5,sample,S4141,Dinitolmide,Anti-infection,ZEFNOZRLAWVAQF-UHFFFAOYSA-N,ANTIPARASITIC,cc_notCovered
selleckFDA_2018_p3,G5,sample,S4631,Prochlorperazine dimaleate salt,Dopamine Receptor,WIKYUJGCLQQFNW-UHFFFAOYSA-N,DRD2;ADRA1A;ADRA1D;ADRA2A;ADRA2B;ADRA2C;CYP2D6;DRD1;DRD3;DRD4;HRH1;HTR2A;HTR2B;HTR2C;KCNH2;SIGMAR1;SLC6A2;SLC6A4;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;CYP1A2;HTR6;MCL1;SLC6A3;CYP2C19;CYP3A4;ATXN2;BAZ2B;CBX1;EHMT2;FYN;GMNN;IDH1;KDM4A;LMNA;MAPK1;MAPT;MPHOSPH8;NFE2L2;RACGAP1;RAD52;RAPGEF4;SMN1;TDP1;TP53;TSHR;Adra1b;HTR4;Htr1a;Htr7;PDR5;Htr1b;Impa1;Rorc;TIM10;lef;nfo,ok
selleckFDA_2018_p3,H5,sample,S1916,Sulfisoxazole,Anti-infection,NHUHCSRWZMLRLA-UHFFFAOYSA-N,folP;EDNRA;CYP2C9;CYP3A4;CYP2C19;KMT2A;MEN1;TSHR,ok
selleckFDA_2018_p3,I5,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
selleckFDA_2018_p3,J5,sample,S4047,Bisacodyl,Others,KHOITXIGCFIULA-UHFFFAOYSA-N,CYP2C9;GPR55;OPRK1;SLC6A3;CYP3A4;HIF1A;LMNA;STAT6;TDP1;TSHR;lef,ok
selleckFDA_2018_p3,K5,sample,S2105,Pantoprazole,Proton Pump,IQPSEEYGBUAQFF-UHFFFAOYSA-N,ATP4A;ATP4B;ABCG2;FASN;SLC22A2;SLC47A1;ABCB1;CYP1A2;CYP2C19;CYP2C9;CYP3A4;SLCO1B1;DDAH1;LMNA;MAPT;VDR,ok
selleckFDA_2018_p3,L5,sample,S1508,Alprostadil,Immunology & Inflammation related,GMVPRGQOIOIIMI-DWKJAMRDSA-N,PTGER1;PTGER2;PTGIR;Ptger3;Ptger4,ok
selleckFDA_2018_p3,M5,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
selleckFDA_2018_p3,N5,sample,S3623,Ceftibuten dihydrate,Anti-infection,UNJFKXSSGBWRBZ-BJCIPQKHSA-N,dacA;dacB;dacC;ftsI;mrcA;mrcB;mrdA;SLC15A1;SLC15A2,ok
selleckFDA_2018_p3,O5,sample,S1195,TAK-700 (Orteronel),P450 (e.g. CYP17),OZPFIJIOIVJZMN-UHFFFAOYSA-N,CYP17A1,ok
selleckFDA_2018_p3,P5,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
selleckFDA_2018_p3,A6,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
selleckFDA_2018_p3,B6,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
selleckFDA_2018_p3,C6,sample,S1894,Valsartan,RAAS,ACWBQPMHZXGDFX-QFIPXVFZSA-N,AGTR1;ALB;CYP2C9;SLCO1B1;SLCO1B3;Agtr1b,ok
selleckFDA_2018_p3,D6,sample,S5733,Stearic acid,NF-kB,QIQXTHQIDYTFRH-UHFFFAOYSA-N,NA,cc_notCovered
selleckFDA_2018_p3,E6,sample,S1705,Progesterone,Estrogen/progestogen Receptor,RJKFOVLPORLFTN-LEKSSAKUSA-N,CYP17A1;ESR1;NR3C1;NR3C2;OPRK1;PGR;AR;P2RX3;SERPINA6;SHBG;SIGMAR1;CYP2C9;SLC22A1;SLC22A3;ABCB1;ABCB11;ABCC1;CYP1A1;CYP1A2;CYP1B1;CYP2A6;CYP2C19;CYP2C8;CYP2D6;CYP3A4;CYP3A5;CYP3A7;SLC10A1;SLC22A2;ALDH1A1;GPBAR1;LMNA;MAPK1;NFE2L2;NPSR1;RORC;RXRA;SMN1;TARDBP;TDP1;THPO;TSHR;Fabp1;ERG2;Chrm1;NS1,ok
selleckFDA_2018_p3,F6,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
selleckFDA_2018_p3,G6,sample,S1618,Sulfameter,DHFR,GPTONYMQFTZPKC-UHFFFAOYSA-N,folP;ampC,ok
selleckFDA_2018_p3,H6,sample,S1578,Candesartan,RAAS,HTQMVQVXFRQIKW-UHFFFAOYSA-N,AGTR1;ADORA3;CYP2C9;CYP3A4;SLC6A2;TBXAS1;ABCB1;CYP2C8;PTGS1;UGT1A3;ADRA2B;ADRB3;EGFR;ERBB2;Agtr1b,ok
selleckFDA_2018_p3,I6,sample,S2199,Aliskiren Hemifumarate,RAAS,UXOWGYHJODZGMF-QORCZRPOSA-N,REN;CYP3A4;Ren1;protease,ok
selleckFDA_2018_p3,J6,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
selleckFDA_2018_p3,K6,additional,additional,Etoposide,Topoisomerase,NA,NA,NA
selleckFDA_2018_p3,L6,sample,S4415,Misoprostol,Others,OJLOPKGSLYJEMD-URPKTTJQSA-N,PTGER2;PTGER3;PTGER4;LMNA;NPSR1;TDP1;Pmp22,ok
selleckFDA_2018_p3,M6,sample,S4815,L-Cysteine HCl,Others,XUJNEKJLAYXESH-REOHCLBHSA-N,SLC16A10,ok
selleckFDA_2018_p3,N6,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
selleckFDA_2018_p3,O6,sample,S5305,Bromisoval,Others,CMCCHHWTTBEZNM-UHFFFAOYSA-N,NA,cc_noTargets
selleckFDA_2018_p3,P6,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
selleckFDA_2018_p3,A7,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
selleckFDA_2018_p3,B7,sample,S4238,Cepharanthine,TNF-alpha,YVPXVXANRNDGTA-WDYNHAJCSA-N,MAPT;ATXN2;EHMT2;IDH1;KDM4A;KMT2A;MEN1;NPC1;TDP1;TPR,ok
selleckFDA_2018_p3,C7,sample,S1747,Nimodipine,"Autophagy,Calcium Channel",UIAGMCDKSXEBJQ-UHFFFAOYSA-N,AHR;CACNA1C;CACNA1D;CACNA1F;CACNA1S;CACNB1;CACNB2;CACNB3;CACNB4;NR3C2;CYP2C9;CYP1A2;CYP2C19;CYP2J2;CYP3A4;NR1I2;CYP3A5;ATAD5;CNR1;LMNA;NPSR1;TDP1;Pmp22;Trpa1,ok
selleckFDA_2018_p3,D7,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
selleckFDA_2018_p3,E7,sample,S5662,Ranitidine,Histamine Receptor,VMXUWOKSQNHOCA-UKTHLTGXSA-N,HRH2;ABCB1;CYP1A2;CYP2C19;CYP2D6;CYP3A4;CYP3A5;SLC22A1;SLC22A8;BLM;RAD52,ok
selleckFDA_2018_p3,F7,sample,S2830,Clindamycin,Others,KDLRVYVGXIQJDK-AWPVFWJPSA-N,rplA;rplB;rplC;rplD;rplE;rplF;rplJ;rplK;rplL;rplM;rplN;rplO;rplP;rplQ;rplR;rplS;rplT;rplU;rplV;rplW;rplX;rplY;rpmA;rpmB;rpmC;rpmD;rpmE;rpmF;rpmG;rpmH;rpmI;rpmJ;rpsA;rpsB;rpsC;rpsD;rpsE;rpsF;rpsG;rpsH;rpsI;rpsJ;rpsK;rpsL;rpsM;rpsN;rpsO;rpsP;rpsQ;rpsR;rpsS;rpsT;rpsU;ykgM;ykgO;CYP3A4,ok
selleckFDA_2018_p3,G7,sample,S2111,Lapatinib,"EGFR,HER2",BCFGMOOMADDAQU-UHFFFAOYSA-N,EGFR;ERBB2;KCNH2;PI4KB;PIK3C2B;CYP3A4;ERBB4;PIK3C2G;ABCB1;CYP2C19;CYP2C8;CYP3A5;AURKB;RET;YES1;Tuba1a,ok
selleckFDA_2018_p3,H7,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
selleckFDA_2018_p3,I7,sample,S8022,Empagliflozin (BI 10773),SGLT,OBWASQILIWPZMG-QZMOQZSNSA-N,SLC5A2;SLC5A1,ok
selleckFDA_2018_p3,J7,sample,S7015,Birinapant,XIAP,PKWRMUKBEYJEIX-DXXQBUJASA-N,BIRC2,ok
selleckFDA_2018_p3,K7,sample,S7635,Lomitapide,Others,MBBCVAKAJPKAKM-UHFFFAOYSA-N,MTTP;ABCB1;CYP3A4,ok
selleckFDA_2018_p3,L7,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
selleckFDA_2018_p3,M7,sample,S4927,Cyclen,Others,QBPPRVHXOZRESW-UHFFFAOYSA-N,NA,cc_noTargets
selleckFDA_2018_p3,N7,sample,S3051,Bosentan Hydrate,Endothelin Receptor,GJPICJJJRGTNOD-UHFFFAOYSA-N,EDNRA;EDNRB;ABCB11;CYP2C9;CYP3A4;ffp,ok
selleckFDA_2018_p3,O7,sample,S2533,Ritodrine HCl,Adrenergic Receptor,IOVGROKTTNBUGK-SJKOYZFVSA-N,ADRB2;KCNH2;LMNA,ok
selleckFDA_2018_p3,P7,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
selleckFDA_2018_p3,A8,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
selleckFDA_2018_p3,B8,sample,S4986,Latamoxef sodium,Antibacterial,JWCSIUVGFCSJCK-LIUKBUMOSA-N,ANTIBACTERIAL,cc_noTargets
selleckFDA_2018_p3,C8,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
selleckFDA_2018_p3,D8,sample,S2067,Ozagrel HCl,P450 (e.g. CYP17),SHZKQBHERIJWAO-AATRIKPKSA-N,CFTR;TBXAS1,ok
selleckFDA_2018_p3,E8,sample,S1404,Trilostane,Dehydrogenase,KVJXBPDAXMEYOA-CXANFOAXSA-N,HSD3B2,cc_notCovered
selleckFDA_2018_p3,F8,sample,S7521,Afuresertib (GSK2110183),Akt,AFJRDFWMXUECEW-LBPRGKRZSA-N,AKT1;AKT2;AKT3;CIT;PKN1;PRKACA;PRKACB;PRKCA;PRKCB;PRKD2;ROCK1;ROCK2,ok
selleckFDA_2018_p3,G8,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
selleckFDA_2018_p3,H8,sample,S5075,Acotiamide,AChR,TWHZNAUBXFZMCA-UHFFFAOYSA-N,ACHE,cc_noTargets
selleckFDA_2018_p3,I8,sample,S2104,Levosulpiride,Dopamine Receptor,BGRJTUBHPOOWDU-NSHDSACASA-N,DRD2;DRD3;DRD4;MPO;LMNA,ok
selleckFDA_2018_p3,J8,sample,S1972,Tamoxifen Citrate,"Estrogen/progestogen Receptor,Autophagy",NKANXQFJJICGDU-QPLCGJKRSA-N,ESR1;KCNH2;ABCB1;CYP2B6;CYP3A4;DHCR7;EBP;EBPL;ESR2;SIGMAR1;TBXAS1;ADRA2A;CHRM1;CHRM3;CHRM4;DRD3;ESRRA;HTR2C;PGR;PTGS1;SLC6A2;SLC6A3;SLC6A4;TDP1;ABCB11;ABCC2;ABCG2;CES1;CYP19A1;CYP1A1;CYP1A2;CYP1B1;CYP2A6;CYP2C19;CYP2C8;CYP2C9;CYP2D6;CYP2E1;CYP3A5;CYP3A7;FMO1;FMO3;SULT1A1;UGT1A10;ADORA2A;ADORA3;ADRA1D;ADRA2B;ADRB1;ADRB3;ALDH1A1;ATXN2;BAZ2B;BLM;CBFB;CBX1;CHRM2;CHRM5;DRD1;DRD2;DRD4;EGFR;EHMT2;ERBB2;FYN;GMNN;HRH2;HTR2A;HTR2B;HTR6;IDH1;KDM4A;KDM4E;KMT2A;LCK;LMNA;MEN1;MPHOSPH8;OPRD1;OPRK1;OPRM1;RORC;RUNX1;TACR1;TACR2;THPO;TP53;ERG2;Adra1a;Htr1a;ampC;ffp;ska,ok
selleckFDA_2018_p3,K8,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
selleckFDA_2018_p3,L8,sample,S5485,Desipramine Hydrochloride,5-HT Receptor,HCYAFALTSJYZDH-UHFFFAOYSA-N,ADRA1A;ADRA2A;ADRB2;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;DRD2;HRH1;HTR1A;HTR2A;HTR2C;SLC6A2;SLC6A4;KCNH2;SCN5A;SLC6A3;SLC22A1;ABCB1;CYP1A2;CYP2A6;CYP2B6;CYP2C18;CYP2C19;CYP2D6;CYP2E1;CYP3A4;ORM1;SLC22A2;SLC22A3;SLC22A4;SLC22A5;ARSA;GLP1R;MAPK1;NFKB1;TDP1;THPO;CACNA1C;Htr3a;NET;Htr7;SIGMAR1;HRH2,ok
selleckFDA_2018_p3,M8,sample,S3186,Azatadine dimaleate,Histamine Receptor,SEBMTIQKRHYNIT-UHFFFAOYSA-N,HRH1;CYP3A4,ok
selleckFDA_2018_p3,N8,sample,S5059,Pixantrone Maleate,Topoisomerase,PEZPMAYDXJQYRV-UHFFFAOYSA-N,DNA;TOP2A;TOP2B,cc_noTargets
selleckFDA_2018_p3,O8,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
selleckFDA_2018_p3,P8,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
selleckFDA_2018_p3,A9,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
selleckFDA_2018_p3,B9,sample,S7157,"Ilomastat (GM6001, Galardin)",MMP,NITYDPDXAAFEIT-DYVFJYSZSA-N,ADAM10;ADAM12;ADAM17;ADAM9;ADAMTS4;ADAMTS5;MMP1;MMP12;MMP13;MMP14;MMP15;MMP16;MMP17;MMP2;MMP26;MMP3;MMP7;MMP8;MMP9;TDP1,ok
selleckFDA_2018_p3,C9,sample,S5717,Acetohexamide,Others,VGZSUPCWNCWDAN-UHFFFAOYSA-N,ABCC8;KCNJ1;KCNJ11;ALB;CBR1;BLM;THRB;TSHR,ok
selleckFDA_2018_p3,D9,sample,S4060,Erythromycin Ethylsuccinate,Anti-infection,NSYZCCDSJNWWJL-YXOIYICCSA-N,rplA;rplB;rplC;rplD;rplE;rplF;rplJ;rplK;rplL;rplM;rplN;rplO;rplP;rplQ;rplR;rplS;rplT;rplU;rplV;rplW;rplX;rplY;rpmA;rpmB;rpmC;rpmD;rpmE;rpmF;rpmG;rpmH;rpmI;rpmJ;rpsA;rpsB;rpsC;rpsD;rpsE;rpsF;rpsG;rpsH;rpsI;rpsJ;rpsK;rpsL;rpsM;rpsN;rpsO;rpsP;rpsQ;rpsR;rpsS;rpsT;rpsU;ykgM;ykgO;SLCO1B1;SLCO1B3;ampC;ska,ok
selleckFDA_2018_p3,E9,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
selleckFDA_2018_p3,F9,sample,S1025,Gefitinib (ZD1839),EGFR,XGALLCVXEZPNRQ-UHFFFAOYSA-N,EGFR;ABCG2;ERBB2;FLT3;GAK;IRAK3;RIPK2;ABL1;DAPK3;DMPK;EPHB6;HCK;IRAK1;KDR;MAP3K19;MKNK1;PIP4K2C;ABCB1;ALB;CYP1A1;CYP2C19;CYP2C9;CYP2D6;CYP3A4;CYP3A5;ORM1;AXL;BLK;BRSK1;CAMK2D;CAMK2G;CHEK2;CSNK1D;ERBB4;FECH;FLT4;FRK;GMNN;HIPK4;IRAK4;LCK;LIMK1;LYN;MAP4K4;MAP4K5;MAPK10;MAPK14;MAPK9;MAPT;MET;MINK1;MKNK2;PHKG2;PIM1;PIM3;PRKD2;PRKD3;PTK6;RIPK3;SIK2;SLK;STK10;TNK2;YES1;Tuba1a;norA;Pmp22,ok
selleckFDA_2018_p3,G9,sample,S1378,Ruxolitinib (INCB018424),JAK,HFNKQEVNSGCOJV-OAHLLOKOSA-N,JAK1;JAK2;JAK3;TYK2;AAK1;BMP2K;CAMK1D;CAMK2A;CAMK2D;CAMK2G;CASK;DAPK1;DAPK2;DAPK3;DCLK1;DCLK3;EPHB6;ERN1;GAK;IRAK1;LRRK2;MAP3K19;MAP3K2;MAP3K3;MKNK2;PI4KB;PLK1;PLK4;RET;ROCK1;ROCK2;RPS6KA1;RPS6KA2;RPS6KA5;RPS6KA6;ULK1;ULK2;VRK2;CYP3A4;Q6ZSR9;CAMK4;CIT;CLK1;CSNK2A2;DYRK1A;MAP3K11;MARK2;MARK3;NEK3;PHKG2;PKN1;PRKCA;TAOK2,ok
selleckFDA_2018_p3,H9,additional,additional,Etoposide,Topoisomerase,NA,NA,NA
selleckFDA_2018_p3,I9,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
selleckFDA_2018_p3,J9,sample,S2524,Phenytoin Sodium,Sodium Channel,CXOFVDLJLONNDW-UHFFFAOYSA-N,SCN10A;SCN11A;SCN1A;SCN2A;SCN3A;SCN4A;SCN5A;SCN7A;SCN8A;SCN9A;CYP2C9;ABCB1;ABCC2;ALB;CYP11B1;CYP2B6;CYP2C18;CYP2C19;CYP2C8;CYP3A4;CYP3A5;CYP3A7;SLCO1C1;BLM;GLA;KMT2A;NFE2L2;THRB;Chrm1;Impa1;NS1;Rorc;nfo,ok
selleckFDA_2018_p3,K9,sample,S4607,"2,2′-Dihydroxy-4-methoxybenzophenone",Others,MEZZCSHVIGVWFI-UHFFFAOYSA-N,CYP1A2;CYP2C19;HIF1A;HPGD,ok
selleckFDA_2018_p3,L9,sample,S1913,Tropicamide,AChR,BGDKAVGWHJFAGW-UHFFFAOYSA-N,CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;CYP2C19;CYP2C9;BLM;KMT2A;MAPT;MEN1;nfo,ok
selleckFDA_2018_p3,M9,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
selleckFDA_2018_p3,N9,sample,S1717,Fomepizole,Dehydrogenase,RIKMMFOAQPJVMX-UHFFFAOYSA-N,CYP2A6;CYP2E1;EHMT2;LMNA,ok
selleckFDA_2018_p3,O9,sample,S7854,"Ulixertinib (BVD-523, VRT752271)",ERK,KSERXGMCDHOLSS-LJQANCHMSA-N,MAPK1,ok
selleckFDA_2018_p3,P9,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
selleckFDA_2018_p3,A10,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
selleckFDA_2018_p3,B10,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
selleckFDA_2018_p3,C10,sample,S4003,Lithocholic acid,FXR,SMEROWZSTRWXGI-HVATVPOCSA-N,NR1H4;CTDSP1;GPBAR1;VDR;KAT2A;MAPK1;NFE2L2;PLK1;SNCA;P03070,ok
selleckFDA_2018_p3,D10,sample,S4932,Proxyphylline,Adenosine Receptor,KYHQZNGJUGFTGR-UHFFFAOYSA-N,LMNA;SMN1,ok
selleckFDA_2018_p3,E10,sample,S2042,Cyproterone Acetate,Androgen Receptor,UWFYSQMTEOIJJG-FDTZYFLXSA-N,AR;NR3C1;PGR;OPRM1;CYP19A1;CYP2D6;CYP3A4;NFE2L2;TDP1;Adora1;Nr1i2;Rorc,ok
selleckFDA_2018_p3,F10,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
selleckFDA_2018_p3,G10,additional,additional,Amsacrine,DNA,NA,NA,NA
selleckFDA_2018_p3,H10,sample,S7280,Edoxaban,Factor Xa,HGVDHZBSSITLCT-JLJPHGGASA-N,F10;ABCB1,ok
selleckFDA_2018_p3,I10,sample,S1756,Enoxacin,Topoisomerase,IDYZIJYBMGIQMJ-UHFFFAOYSA-N,TOP2A;gyrA;parC;CYP1A2;LMNA,ok
selleckFDA_2018_p3,J10,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
selleckFDA_2018_p3,K10,sample,S5015,Simeprevir,HCV Protease,JTZZSQYMACOLNN-VDWJNHBNSA-N,NS3;NS4A;CTSS;A0A0K1CY61,ok
selleckFDA_2018_p3,L10,sample,S4184,Penciclovir,Anti-infection,JNTOCHDNEULJHD-UHFFFAOYSA-N,UL30;TDP1,ok
selleckFDA_2018_p3,M10,sample,S3018,Niflumic acid,"COX,GABA Receptor",JZFPYUNJRRFVQU-UHFFFAOYSA-N,PTGS2;TTR;PTGS1;TDP1;SLC16A1;SLC16A7;BAZ2B;CYP1A2;CYP3A4;GPR35;HIF1A;NFKB1;PKM,ok
selleckFDA_2018_p3,N10,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
selleckFDA_2018_p3,O10,sample,S1649,Zolmitriptan,5-HT Receptor,ULSDMUVEXKOYBU-ZDUSSCGKSA-N,HTR1A;HTR1B;HTR1D;HTR1F;CYP1A2;MAOA;Drd1;Drd2,ok
selleckFDA_2018_p3,P10,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
selleckFDA_2018_p3,A11,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
selleckFDA_2018_p3,B11,sample,S1235,Letrozole,Aromatase,HPJKCIUCZWXJDR-UHFFFAOYSA-N,CYP19A1;CYP11B1;CYP11B2;CYP2A6;CYP3A4;CYP2C19;TSHR,ok
selleckFDA_2018_p3,C11,sample,S7818,Pexidartinib (PLX3397),"CSF-1R,c-Kit",JGWRKYUXBBNENE-UHFFFAOYSA-N,CSF1R;FLT3;KIT;Q6ZSR9;AAK1,ok
selleckFDA_2018_p3,D11,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
selleckFDA_2018_p3,E11,sample,S3173,Antipyrine,COX,VEQOALNAAJBPNY-UHFFFAOYSA-N,PTGS1;PTGS2;CYP1A2;CYP2A6;CYP2B6;CYP2C18;CYP2C19;CYP2C8;CYP2C9;CYP2D6;CYP2E1;CYP3A4;SLC22A6,ok
selleckFDA_2018_p3,F11,sample,S4333,Mepiroxol,Others,LQYJAVWWKTWWKN-UHFFFAOYSA-N,NA,cc_notCovered
selleckFDA_2018_p3,G11,sample,S4664,Molsidomine,Others,XLFWDASMENKTKL-UHFFFAOYSA-N,GUCY1A2;TDP1;CYP3A4;ESR1;HIF1A;LMNA;THRB;Chrm1;nfo,ok
selleckFDA_2018_p3,H11,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
selleckFDA_2018_p3,I11,sample,S4021,Tolcapone,Transferase,MIQPIUSUKVNLNT-UHFFFAOYSA-N,COMT;TTR;CYP2C9;Lss,ok
selleckFDA_2018_p3,J11,sample,S1398,Stavudine (d4T),Reverse Transcriptase,XNKLLVCARDGLGL-JGVFFNPUSA-N,pol;ALB;SLC22A6;BLM;PLK1;reverse;Chrm1,ok
selleckFDA_2018_p3,K11,sample,S1761,Suprofen,COX,MDKGKXOCJGEUJW-UHFFFAOYSA-N,PTGS1;PTGS2;CYP2C9;UGT1A1;UGT2B7;Htr2a;Impa1;ampC,ok
selleckFDA_2018_p3,L11,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
selleckFDA_2018_p3,M11,sample,S4663,Fusidate Sodium,Anti-infection,IECPWNUMDGFDKC-MZJAQBGESA-N,ABCB11;ABCC2,ok
selleckFDA_2018_p3,N11,sample,S4729,Tamsulosin hydrochloride,Adrenergic Receptor,DRHKJLXJIQTDTD-OAHLLOKOSA-N,ADRA1A;ADRA1B;ADRA1D;ADRA2A;ADRA2C;DRD2;DRD3;HTR1A;HTR7;CYP2D6;CYP3A4;ORM1;Adra2b,ok
selleckFDA_2018_p3,O11,sample,S1631,Allopurinol Sodium,ROS,OFCNXPDARWKPPY-UHFFFAOYSA-N,XDH;AOX1;SLC22A7;SLC22A8;BLM;LMNA;RAB9A;SMN1;TSHR,ok
selleckFDA_2018_p3,P11,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
selleckFDA_2018_p3,A12,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
selleckFDA_2018_p3,B12,sample,S2512,Tenoxicam,Immunology & Inflammation related,LZNWYQJJBLGYLT-UHFFFAOYSA-N,NA,cc_notCovered
selleckFDA_2018_p3,C12,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
selleckFDA_2018_p3,D12,sample,S1950,Metformin HCl,Autophagy,XZWYZXLIPXDOLR-UHFFFAOYSA-N,SLC22A1;SLC22A2;SLC22A3;SLC47A1;LMNA;FTL;ska,ok
selleckFDA_2018_p3,E12,sample,S4222,Piperacillin Sodium,Anti-infection,IVBHGBMCVLDMKU-GXNBUGAJSA-N,dacA;dacB;dacC;ftsI;mrcA;mrcB;mrdA;penA;SLC22A6;blaPER-2;ska,ok
selleckFDA_2018_p3,F12,additional,additional,Remodelin,HDAC,NA,NA,NA
selleckFDA_2018_p3,G12,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
selleckFDA_2018_p3,H12,sample,S4833,Cefoxitin sodium,Anti-infection,WZOZEZRFJCJXNZ-ZBFHGGJFSA-N,dacA;dacB;dacC;ftsI;mrcA;mrcB;mrdA;pbpA;penA;BAZ2B;GLS;KDM4A;KDM4E;POLB;blaPER-2;TGR;ampC;ska,ok
selleckFDA_2018_p3,I12,sample,S1640,Albendazole,Microtubule Associated,HXHWSAZORRCQMX-UHFFFAOYSA-N,TUBA1A;TUBB4B;ABCB1;CYP1A1;CYP1A2;CYP3A4;ATAD5;GMNN;HPGD;LMNA;MAPK1;SMN1;TDP1;P08659;Pmp22,ok
